SearchBayesianSkopt: Config 21 was already explored at index 6. Config: {'alpha': 0.95} - results: PRECISION: 0.3843324, PRECISION_RECALL_MIN_DEN: 0.3865402, RECALL: 0.0696387, MAP: 0.2372462, MAP_MIN_DEN: 0.2383851, MRR: 0.6420470, NDCG: 0.4014833, F1: 0.1179124, HIT_RATE: 0.9724461, ARHR_ALL_HITS: 1.2139151, NOVELTY: 0.0054013, AVERAGE_POPULARITY: 0.6181678, DIVERSITY_MEAN_INTER_LIST: 0.8482483, DIVERSITY_HERFINDAHL: 0.9848186, COVERAGE_ITEM: 0.0539897, COVERAGE_ITEM_CORRECT: 0.0338335, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9721612, DIVERSITY_GINI: 0.0054962, SHANNON_ENTROPY: 6.8934755, RATIO_DIVERSITY_HERFINDAHL: 0.9851985, RATIO_DIVERSITY_GINI: 0.0221570, RATIO_SHANNON_ENTROPY: 0.5563405, RATIO_AVERAGE_POPULARITY: 3.0353498, RATIO_NOVELTY: 0.0254124, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.276149498555688} - results: PRECISION: 0.3787117, PRECISION_RECALL_MIN_DEN: 0.3806427, RECALL: 0.0676951, MAP: 0.2331598, MAP_MIN_DEN: 0.2341542, MRR: 0.6379123, NDCG: 0.3958856, F1: 0.1148590, HIT_RATE: 0.9680492, ARHR_ALL_HITS: 1.1987538, NOVELTY: 0.0054357, AVERAGE_POPULARITY: 0.6072631, DIVERSITY_MEAN_INTER_LIST: 0.8547869, DIVERSITY_HERFINDAHL: 0.9854724, COVERAGE_ITEM: 0.0930838, COVERAGE_ITEM_CORRECT: 0.0389833, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9677656, DIVERSITY_GINI: 0.0066493, SHANNON_ENTROPY: 7.0311167, RATIO_DIVERSITY_HERFINDAHL: 0.9858526, RATIO_DIVERSITY_GINI: 0.0268059, RATIO_SHANNON_ENTROPY: 0.5674489, RATIO_AVERAGE_POPULARITY: 2.9818050, RATIO_NOVELTY: 0.0255742, 
SearchBayesianSkopt: Config 23 was already explored at index 6. Config: {'alpha': 0.95} - results: PRECISION: 0.3843324, PRECISION_RECALL_MIN_DEN: 0.3865402, RECALL: 0.0696387, MAP: 0.2372462, MAP_MIN_DEN: 0.2383851, MRR: 0.6420470, NDCG: 0.4014833, F1: 0.1179124, HIT_RATE: 0.9724461, ARHR_ALL_HITS: 1.2139151, NOVELTY: 0.0054013, AVERAGE_POPULARITY: 0.6181678, DIVERSITY_MEAN_INTER_LIST: 0.8482483, DIVERSITY_HERFINDAHL: 0.9848186, COVERAGE_ITEM: 0.0539897, COVERAGE_ITEM_CORRECT: 0.0338335, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9721612, DIVERSITY_GINI: 0.0054962, SHANNON_ENTROPY: 6.8934755, RATIO_DIVERSITY_HERFINDAHL: 0.9851985, RATIO_DIVERSITY_GINI: 0.0221570, RATIO_SHANNON_ENTROPY: 0.5563405, RATIO_AVERAGE_POPULARITY: 3.0353498, RATIO_NOVELTY: 0.0254124, 
SearchBayesianSkopt: Config 24 was already explored at index 6. Config: {'alpha': 0.95} - results: PRECISION: 0.3843324, PRECISION_RECALL_MIN_DEN: 0.3865402, RECALL: 0.0696387, MAP: 0.2372462, MAP_MIN_DEN: 0.2383851, MRR: 0.6420470, NDCG: 0.4014833, F1: 0.1179124, HIT_RATE: 0.9724461, ARHR_ALL_HITS: 1.2139151, NOVELTY: 0.0054013, AVERAGE_POPULARITY: 0.6181678, DIVERSITY_MEAN_INTER_LIST: 0.8482483, DIVERSITY_HERFINDAHL: 0.9848186, COVERAGE_ITEM: 0.0539897, COVERAGE_ITEM_CORRECT: 0.0338335, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9721612, DIVERSITY_GINI: 0.0054962, SHANNON_ENTROPY: 6.8934755, RATIO_DIVERSITY_HERFINDAHL: 0.9851985, RATIO_DIVERSITY_GINI: 0.0221570, RATIO_SHANNON_ENTROPY: 0.5563405, RATIO_AVERAGE_POPULARITY: 3.0353498, RATIO_NOVELTY: 0.0254124, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 0.08601157858149797} - results: PRECISION: 0.3785432, PRECISION_RECALL_MIN_DEN: 0.3804619, RECALL: 0.0676291, MAP: 0.2330274, MAP_MIN_DEN: 0.2340282, MRR: 0.6375434, NDCG: 0.3956738, F1: 0.1147562, HIT_RATE: 0.9676828, ARHR_ALL_HITS: 1.1980255, NOVELTY: 0.0054366, AVERAGE_POPULARITY: 0.6069013, DIVERSITY_MEAN_INTER_LIST: 0.8550250, DIVERSITY_HERFINDAHL: 0.9854962, COVERAGE_ITEM: 0.0940805, COVERAGE_ITEM_CORRECT: 0.0390387, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9673993, DIVERSITY_GINI: 0.0066906, SHANNON_ENTROPY: 7.0357564, RATIO_DIVERSITY_HERFINDAHL: 0.9858764, RATIO_DIVERSITY_GINI: 0.0269724, RATIO_SHANNON_ENTROPY: 0.5678234, RATIO_AVERAGE_POPULARITY: 2.9800284, RATIO_NOVELTY: 0.0255786, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.1336080032870298} - results: PRECISION: 0.3785945, PRECISION_RECALL_MIN_DEN: 0.3805205, RECALL: 0.0676562, MAP: 0.2330683, MAP_MIN_DEN: 0.2340707, MRR: 0.6376410, NDCG: 0.3957360, F1: 0.1147976, HIT_RATE: 0.9676828, ARHR_ALL_HITS: 1.1982253, NOVELTY: 0.0054364, AVERAGE_POPULARITY: 0.6069721, DIVERSITY_MEAN_INTER_LIST: 0.8549816, DIVERSITY_HERFINDAHL: 0.9854919, COVERAGE_ITEM: 0.0939144, COVERAGE_ITEM_CORRECT: 0.0390387, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9673993, DIVERSITY_GINI: 0.0066817, SHANNON_ENTROPY: 7.0347747, RATIO_DIVERSITY_HERFINDAHL: 0.9858720, RATIO_DIVERSITY_GINI: 0.0269365, RATIO_SHANNON_ENTROPY: 0.5677442, RATIO_AVERAGE_POPULARITY: 2.9803761, RATIO_NOVELTY: 0.0255777, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.35086111222739286} - results: PRECISION: 0.3788949, PRECISION_RECALL_MIN_DEN: 0.3808482, RECALL: 0.0678008, MAP: 0.2332232, MAP_MIN_DEN: 0.2342226, MRR: 0.6378555, NDCG: 0.3960098, F1: 0.1150196, HIT_RATE: 0.9685622, ARHR_ALL_HITS: 1.1989043, NOVELTY: 0.0054350, AVERAGE_POPULARITY: 0.6074492, DIVERSITY_MEAN_INTER_LIST: 0.8546867, DIVERSITY_HERFINDAHL: 0.9854624, COVERAGE_ITEM: 0.0921424, COVERAGE_ITEM_CORRECT: 0.0389280, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9682784, DIVERSITY_GINI: 0.0066194, SHANNON_ENTROPY: 7.0285299, RATIO_DIVERSITY_HERFINDAHL: 0.9858425, RATIO_DIVERSITY_GINI: 0.0266853, RATIO_SHANNON_ENTROPY: 0.5672402, RATIO_AVERAGE_POPULARITY: 2.9827191, RATIO_NOVELTY: 0.0255712, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 0.055976162581330875} - results: PRECISION: 0.3785505, PRECISION_RECALL_MIN_DEN: 0.3804692, RECALL: 0.0676330, MAP: 0.2330207, MAP_MIN_DEN: 0.2340190, MRR: 0.6375325, NDCG: 0.3956691, F1: 0.1147623, HIT_RATE: 0.9676828, ARHR_ALL_HITS: 1.1979936, NOVELTY: 0.0054367, AVERAGE_POPULARITY: 0.6068577, DIVERSITY_MEAN_INTER_LIST: 0.8550683, DIVERSITY_HERFINDAHL: 0.9855006, COVERAGE_ITEM: 0.0941913, COVERAGE_ITEM_CORRECT: 0.0390387, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9673993, DIVERSITY_GINI: 0.0066945, SHANNON_ENTROPY: 7.0362443, RATIO_DIVERSITY_HERFINDAHL: 0.9858807, RATIO_DIVERSITY_GINI: 0.0269880, RATIO_SHANNON_ENTROPY: 0.5678628, RATIO_AVERAGE_POPULARITY: 2.9798144, RATIO_NOVELTY: 0.0255790, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.16657806115513235} - results: PRECISION: 0.3786091, PRECISION_RECALL_MIN_DEN: 0.3805352, RECALL: 0.0676658, MAP: 0.2330806, MAP_MIN_DEN: 0.2340845, MRR: 0.6376675, NDCG: 0.3957550, F1: 0.1148121, HIT_RATE: 0.9676828, ARHR_ALL_HITS: 1.1982839, NOVELTY: 0.0054363, AVERAGE_POPULARITY: 0.6070267, DIVERSITY_MEAN_INTER_LIST: 0.8549353, DIVERSITY_HERFINDAHL: 0.9854873, COVERAGE_ITEM: 0.0937483, COVERAGE_ITEM_CORRECT: 0.0390387, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9673993, DIVERSITY_GINI: 0.0066761, SHANNON_ENTROPY: 7.0341269, RATIO_DIVERSITY_HERFINDAHL: 0.9858674, RATIO_DIVERSITY_GINI: 0.0269140, RATIO_SHANNON_ENTROPY: 0.5676919, RATIO_AVERAGE_POPULARITY: 2.9806444, RATIO_NOVELTY: 0.0255772, 
SearchBayesianSkopt: Search complete. Best config is 6: {'alpha': 0.95}
