SearchBayesianSkopt: Resuming 'UserKNNCFRecommender_cosine' Failed, no such file exists.
SearchBayesianSkopt: Extending previous number of cases from 20 to 30.
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 991, 'shrink': 0, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 0.01} - results: PRECISION: 0.3753481, PRECISION_RECALL_MIN_DEN: 0.3774754, RECALL: 0.0672713, MAP: 0.2304437, MAP_MIN_DEN: 0.2315214, MRR: 0.6361522, NDCG: 0.3929564, F1: 0.1140942, HIT_RATE: 0.9678294, ARHR_ALL_HITS: 1.1909199, NOVELTY: 0.0053968, AVERAGE_POPULARITY: 0.6251710, DIVERSITY_MEAN_INTER_LIST: 0.8379032, DIVERSITY_HERFINDAHL: 0.9837842, COVERAGE_ITEM: 0.0709342, COVERAGE_ITEM_CORRECT: 0.0312310, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9675458, DIVERSITY_GINI: 0.0052243, SHANNON_ENTROPY: 6.7736448, RATIO_DIVERSITY_HERFINDAHL: 0.9841637, RATIO_DIVERSITY_GINI: 0.0210609, RATIO_SHANNON_ENTROPY: 0.5466696, RATIO_AVERAGE_POPULARITY: 3.0697373, RATIO_NOVELTY: 0.0253911, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 888, 'shrink': 0, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 0.01} - results: PRECISION: 0.3760882, PRECISION_RECALL_MIN_DEN: 0.3781423, RECALL: 0.0672106, MAP: 0.2311182, MAP_MIN_DEN: 0.2321821, MRR: 0.6362036, NDCG: 0.3935864, F1: 0.1140410, HIT_RATE: 0.9674630, ARHR_ALL_HITS: 1.1924885, NOVELTY: 0.0054073, AVERAGE_POPULARITY: 0.6206519, DIVERSITY_MEAN_INTER_LIST: 0.8421169, DIVERSITY_HERFINDAHL: 0.9842055, COVERAGE_ITEM: 0.0758071, COVERAGE_ITEM_CORRECT: 0.0332798, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9671795, DIVERSITY_GINI: 0.0055325, SHANNON_ENTROPY: 6.8367140, RATIO_DIVERSITY_HERFINDAHL: 0.9845852, RATIO_DIVERSITY_GINI: 0.0223037, RATIO_SHANNON_ENTROPY: 0.5517596, RATIO_AVERAGE_POPULARITY: 3.0475472, RATIO_NOVELTY: 0.0254409, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 389, 'shrink': 274, 'similarity': 'cosine', 'normalize': False, 'feature_weighting': 'none', 'URM_bias': 168.42671780842014} - results: PRECISION: 0.3070350, PRECISION_RECALL_MIN_DEN: 0.3072213, RECALL: 0.0439861, MAP: 0.1847323, MAP_MIN_DEN: 0.1848031, MRR: 0.5118858, NDCG: 0.3167641, F1: 0.0769484, HIT_RATE: 0.8118130, ARHR_ALL_HITS: 0.9537292, NOVELTY: 0.0064408, AVERAGE_POPULARITY: 0.3612445, DIVERSITY_MEAN_INTER_LIST: 0.9629148, DIVERSITY_HERFINDAHL: 0.9962844, COVERAGE_ITEM: 0.4963730, COVERAGE_ITEM_CORRECT: 0.1663437, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.8115751, DIVERSITY_GINI: 0.0788653, SHANNON_ENTROPY: 9.9431942, RATIO_DIVERSITY_HERFINDAHL: 0.9966687, RATIO_DIVERSITY_GINI: 0.3179356, RATIO_SHANNON_ENTROPY: 0.8024692, RATIO_AVERAGE_POPULARITY: 1.7737955, RATIO_NOVELTY: 0.0303030, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 155.33463279839341} - results: PRECISION: 0.3749377, PRECISION_RECALL_MIN_DEN: 0.3770670, RECALL: 0.0672292, MAP: 0.2301058, MAP_MIN_DEN: 0.2311831, MRR: 0.6361409, NDCG: 0.3926100, F1: 0.1140147, HIT_RATE: 0.9678294, ARHR_ALL_HITS: 1.1900785, NOVELTY: 0.0053961, AVERAGE_POPULARITY: 0.6254958, DIVERSITY_MEAN_INTER_LIST: 0.8376713, DIVERSITY_HERFINDAHL: 0.9837610, COVERAGE_ITEM: 0.0707680, COVERAGE_ITEM_CORRECT: 0.0312310, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9675458, DIVERSITY_GINI: 0.0052065, SHANNON_ENTROPY: 6.7696207, RATIO_DIVERSITY_HERFINDAHL: 0.9841405, RATIO_DIVERSITY_GINI: 0.0209893, RATIO_SHANNON_ENTROPY: 0.5463448, RATIO_AVERAGE_POPULARITY: 3.0713323, RATIO_NOVELTY: 0.0253878, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 76.89764304298129} - results: PRECISION: 0.3749084, PRECISION_RECALL_MIN_DEN: 0.3770377, RECALL: 0.0672093, MAP: 0.2300937, MAP_MIN_DEN: 0.2311711, MRR: 0.6359412, NDCG: 0.3925701, F1: 0.1139848, HIT_RATE: 0.9677561, ARHR_ALL_HITS: 1.1899052, NOVELTY: 0.0053961, AVERAGE_POPULARITY: 0.6254657, DIVERSITY_MEAN_INTER_LIST: 0.8376927, DIVERSITY_HERFINDAHL: 0.9837631, COVERAGE_ITEM: 0.0707680, COVERAGE_ITEM_CORRECT: 0.0312310, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9674725, DIVERSITY_GINI: 0.0052073, SHANNON_ENTROPY: 6.7698729, RATIO_DIVERSITY_HERFINDAHL: 0.9841426, RATIO_DIVERSITY_GINI: 0.0209924, RATIO_SHANNON_ENTROPY: 0.5463652, RATIO_AVERAGE_POPULARITY: 3.0711842, RATIO_NOVELTY: 0.0253881, 
SearchBayesianSkopt: Config 25 was already explored at index 18. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 0.01} - results: PRECISION: 0.3749377, PRECISION_RECALL_MIN_DEN: 0.3770621, RECALL: 0.0672081, MAP: 0.2301238, MAP_MIN_DEN: 0.2312004, MRR: 0.6361037, NDCG: 0.3926104, F1: 0.1139843, HIT_RATE: 0.9677561, ARHR_ALL_HITS: 1.1900823, NOVELTY: 0.0053961, AVERAGE_POPULARITY: 0.6254779, DIVERSITY_MEAN_INTER_LIST: 0.8376930, DIVERSITY_HERFINDAHL: 0.9837632, COVERAGE_ITEM: 0.0707680, COVERAGE_ITEM_CORRECT: 0.0312310, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9674725, DIVERSITY_GINI: 0.0052073, SHANNON_ENTROPY: 6.7698212, RATIO_DIVERSITY_HERFINDAHL: 0.9841426, RATIO_DIVERSITY_GINI: 0.0209926, RATIO_SHANNON_ENTROPY: 0.5463610, RATIO_AVERAGE_POPULARITY: 3.0712444, RATIO_NOVELTY: 0.0253881, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 0.016626456625943465} - results: PRECISION: 0.3748937, PRECISION_RECALL_MIN_DEN: 0.3770182, RECALL: 0.0671877, MAP: 0.2301074, MAP_MIN_DEN: 0.2311844, MRR: 0.6360716, NDCG: 0.3925830, F1: 0.1139530, HIT_RATE: 0.9677561, ARHR_ALL_HITS: 1.1900380, NOVELTY: 0.0053961, AVERAGE_POPULARITY: 0.6254882, DIVERSITY_MEAN_INTER_LIST: 0.8376822, DIVERSITY_HERFINDAHL: 0.9837621, COVERAGE_ITEM: 0.0707680, COVERAGE_ITEM_CORRECT: 0.0311756, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9674725, DIVERSITY_GINI: 0.0052061, SHANNON_ENTROPY: 6.7696219, RATIO_DIVERSITY_HERFINDAHL: 0.9841416, RATIO_DIVERSITY_GINI: 0.0209877, RATIO_SHANNON_ENTROPY: 0.5463449, RATIO_AVERAGE_POPULARITY: 3.0712946, RATIO_NOVELTY: 0.0253878, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 932, 'shrink': 0, 'similarity': 'cosine', 'normalize': False, 'feature_weighting': 'TF-IDF', 'URM_bias': 0.02655789342314917} - results: PRECISION: 0.3674410, PRECISION_RECALL_MIN_DEN: 0.3682819, RECALL: 0.0612723, MAP: 0.2261016, MAP_MIN_DEN: 0.2264325, MRR: 0.6147855, NDCG: 0.3826068, F1: 0.1050303, HIT_RATE: 0.9365382, ARHR_ALL_HITS: 1.1588527, NOVELTY: 0.0056494, AVERAGE_POPULARITY: 0.5478159, DIVERSITY_MEAN_INTER_LIST: 0.8910359, DIVERSITY_HERFINDAHL: 0.9890971, COVERAGE_ITEM: 0.2705576, COVERAGE_ITEM_CORRECT: 0.0698267, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9362637, DIVERSITY_GINI: 0.0208570, SHANNON_ENTROPY: 7.8892631, RATIO_DIVERSITY_HERFINDAHL: 0.9894786, RATIO_DIVERSITY_GINI: 0.0840823, RATIO_SHANNON_ENTROPY: 0.6367060, RATIO_AVERAGE_POPULARITY: 2.6899053, RATIO_NOVELTY: 0.0265798, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 959, 'shrink': 0, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 647.2220864751013} - results: PRECISION: 0.3753408, PRECISION_RECALL_MIN_DEN: 0.3773971, RECALL: 0.0671212, MAP: 0.2303961, MAP_MIN_DEN: 0.2314621, MRR: 0.6346053, NDCG: 0.3927469, F1: 0.1138779, HIT_RATE: 0.9677561, ARHR_ALL_HITS: 1.1896811, NOVELTY: 0.0053998, AVERAGE_POPULARITY: 0.6238976, DIVERSITY_MEAN_INTER_LIST: 0.8390858, DIVERSITY_HERFINDAHL: 0.9839024, COVERAGE_ITEM: 0.0724846, COVERAGE_ITEM_CORRECT: 0.0321169, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9674725, DIVERSITY_GINI: 0.0053177, SHANNON_ENTROPY: 6.7921823, RATIO_DIVERSITY_HERFINDAHL: 0.9842820, RATIO_DIVERSITY_GINI: 0.0214375, RATIO_SHANNON_ENTROPY: 0.5481656, RATIO_AVERAGE_POPULARITY: 3.0634843, RATIO_NOVELTY: 0.0254053, 
SearchBayesianSkopt: Config 29 was already explored at index 18. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 0.01} - results: PRECISION: 0.3749377, PRECISION_RECALL_MIN_DEN: 0.3770621, RECALL: 0.0672081, MAP: 0.2301238, MAP_MIN_DEN: 0.2312004, MRR: 0.6361037, NDCG: 0.3926104, F1: 0.1139843, HIT_RATE: 0.9677561, ARHR_ALL_HITS: 1.1900823, NOVELTY: 0.0053961, AVERAGE_POPULARITY: 0.6254779, DIVERSITY_MEAN_INTER_LIST: 0.8376930, DIVERSITY_HERFINDAHL: 0.9837632, COVERAGE_ITEM: 0.0707680, COVERAGE_ITEM_CORRECT: 0.0312310, COVERAGE_USER: 0.9997070, COVERAGE_USER_CORRECT: 0.9674725, DIVERSITY_GINI: 0.0052073, SHANNON_ENTROPY: 6.7698212, RATIO_DIVERSITY_HERFINDAHL: 0.9841426, RATIO_DIVERSITY_GINI: 0.0209926, RATIO_SHANNON_ENTROPY: 0.5463610, RATIO_AVERAGE_POPULARITY: 3.0712444, RATIO_NOVELTY: 0.0253881, 
SearchBayesianSkopt: Search complete. Best config is 0: {'topK': 549, 'shrink': 90, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'URM_bias': 3.7071362698897645}
